Price,House Type,Area in sq ft,No. of Bedrooms,Location,City/County,Postal Code,Outcode,log_price,price_band
1350000,Penthouse,1117,2,clerkenwell,london,EC1N 8JJ,EC1N,14.115615150414612,5
625000,Flat / Apartment,636,1,clerkenwell,london,EC1V 0DB,EC1V,13.345506928718539,1
1650000,House,1576,4,fulham,london,SW6 7BB,SW6,14.316285845876763,6
450000,Flat / Apartment,500,1,camden,london,NW1 7HB,NW1,13.017002861746503,0
1625000,House,1372,4,,london,SW1V 3AE,SW1V,14.301018373745976,6
1000000,House,1528,4,northwood,hertfordshire,HA6 1HW,HA6,13.815510557964274,4
850000,Flat / Apartment,848,2,clerkenwell,london,EC1R 4UL,EC1R,13.652991628466498,3
2495000,House,3609,6,twickenham,middlesex,TW2 5TH,TW2,14.729799287167756,8
2250000,House,2469,4,,london,W4 3UR,W4,14.626440774180603,7
3950000,House,2803,5,st johns wood,london,NW8 9UG,NW8,15.189226136877304,9
1750000,House,2396,5,,london,SE17 2JX,SE17,14.375126345899696,6
1195000,Flat / Apartment,678,1,marylebone,london,W1U 5BR,W1U,13.993656743347747,4
650000,Flat / Apartment,1077,2,wandsworth,london,SW18 3NY,SW18,13.38472764187182,1
3000000,House,3027,5,parsons green,london,SW6 3SN,SW6,14.914122846632385,8
550000,Flat / Apartment,960,2,bow,london,E3 3GW,E3,13.217673557208654,0
1000000,Flat / Apartment,659,1,lower sloane street,london,SW1W 8DD,SW1W,13.815510557964274,4
9950000,House,4876,6,regents park,london,NW1 4LH,NW1,16.113083109134777,9
11950000,House,4785,5,,london,SW3 6LH,SW3,16.296241836341792,9
1500000,House,2123,5,wandsworth,london,SW18 2EQ,SW18,14.22097566607244,6
599999,Flat / Apartment,665,2,,london,SW11 1XG,SW11,13.304683267530228,1
995000,Flat / Apartment,1021,2,,london,SW5 9NN,SW5,13.81049801614073,4
525000,Flat / Apartment,565,1,camden,london,NW1 0LB,NW1,13.17115354157376,0
2395000,Flat / Apartment,1190,3,,london,SW1W 0PA,SW1W,14.688893788827153,7
2100000,Flat / Apartment,1367,3,kensington,london,W8 6BS,W8,14.557447902693651,7
800000,Flat / Apartment,1044,2,wandsworth,london,SW18 2NT,SW18,13.592367006650065,2
885000,Flat / Apartment,1113,3,putney,london,SW15 3LP,SW15,13.693342923990066,3
2395000,House,2881,5,putney,london,SW15 6NZ,SW15,14.688893788827153,7
1680000,Flat / Apartment,1502,3,paddington,london,W2 3PD,W2,14.334304351379442,6
2000000,House,2178,4,chiswick,london,W4 1QF,W4,14.508657738524219,7
1175000,House,1752,3,chiswick,london,W4 2TY,W4,13.976778705560397,4
2350000,House,2720,6,fulham,london,SW6 4JX,SW6,14.669925886120343,7
4200000,House,4591,6,richmond,surrey,TW10 7AX,TW10,15.250595083253597,9
1550000,Flat / Apartment,1227,2,notting hill,london,W2 5BH,W2,14.253765488895429,6
2500000,House,2314,4,fulham,london,SW6 4TT,SW6,14.73180128983843,8
695000,Flat / Apartment,871,2,highbury stadium square,london,N5 1FH,N5,13.45166712454693,2
775000,House,1368,3,esher,surrey,KT10 9TG,KT10,13.560618308335483,2
4950000,House,4622,6,,london,SW5 9EB,SW5,15.414898134544874,9
1795000,Flat / Apartment,1402,4,,london,SW5 9DY,SW5,14.400515579904516,6
2550000,House,2665,5,wandsworth,london,SW18 2ED,SW18,14.75160391713461,8
565000,Flat / Apartment,711,2,battersea,london,SW11 3RJ,SW11,13.244581010128577,1
2500000,Flat / Apartment,1950,3,holland street,london,SE1 9FU,SE1,14.73180128983843,8
885000,Flat / Apartment,920,2,wandsworth,london,SW18 2HG,SW18,13.693342923990066,3
399950,New development,362,1,putney,london,SW15 1NA,SW15,12.899094818276968,0
895000,Flat / Apartment,1013,2,primrose hill,london,NW1 7BQ,NW1,13.704578997256993,3
550000,Flat / Apartment,654,2,,london,SW18 2SL,SW18,13.217673557208654,0
1450000,House,2270,4,,london,SW12 8SF,SW12,14.187074114396758,5
1160000,New development,861,2,wood lane,london,W12 7FT,W12,13.963930563082547,4
2500000,Flat / Apartment,1227,2,st johns wood,london,NW8 7EA,NW8,14.73180128983843,8
1575000,Flat / Apartment,699,1,,london,SW7 1NP,SW7,14.269765830241871,6
2500000,House,3613,7,highgate,london,N6 5QG,N6,14.73180128983843,8
1150000,Flat / Apartment,682,1,,london,SW3 2SB,SW3,13.955272500339433,4
1450000,House,1727,4,,london,E8 1DQ,E8,14.187074114396758,5
2650000,House,1304,2,,london,SW1X 9DX,SW1X,14.790070197962406,8
1175000,House,1601,4,wimbledon,london,SW19 8NZ,SW19,13.976778705560397,4
360000,Flat / Apartment,630,2,south hackney,london,E9 7PJ,E9,12.793859310432293,0
670000,Flat / Apartment,920,2,putney,london,SW15 6RJ,SW15,13.415032991367148,1
799500,Flat / Apartment,898,2,,london,SW4 0AB,SW4,13.591741811256146,2
1250000,House,1828,4,fulham,london,SW6 7UE,SW6,14.038654109278484,5
350000,Flat / Apartment,422,1,monks drive,london,W3 0EA,W3,12.765688433465597,0
895000,House,1579,4,thames ditton,surrey,KT7 0TH,KT7,13.704578997256993,3
1500000,House,2122,5,esher,surrey,KT10 0JX,KT10,14.22097566607244,6
4250000,House,1978,4,knightsbridge,london,SW7 1DY,SW7,15.2624295409006,9
1225000,Flat / Apartment,1262,3,,london,SW4 0AS,SW4,14.018451401960965,5
1150000,House,1447,4,,london,E1 2AA,E1,13.955272500339433,4
14850000,House,7800,6,,london,SW1H 9AA,SW1H,16.51351042321298,9
2250000,House,2422,5,,london,SW4 6LB,SW4,14.626440774180603,7
405000,Flat / Apartment,376,1,south hackney,london,E9 7HR,E9,12.911642346088676,0
2750000,House,5310,5,loughton,essex,IG10 1AN,IG10,14.827111469642754,8
1695000,House,2160,4,islington,london,N1 3HX,N1,14.343193298796688,6
850000,Flat / Apartment,770,2,islington,london,N1 2BA,N1,13.652991628466498,3
1295000,Flat / Apartment,924,2,wood lane,london,W12 7FT,W12,14.074021253115776,5
2750000,Flat / Apartment,1765,3,hammersmith,london,W6 9HS,W6,14.827111469642754,8
2750000,Flat / Apartment,1539,3,vauxhall,london,SW8 2DA,SW8,14.827111469642754,8
1500000,Flat / Apartment,638,1,,london,W1S 2QJ,W1S,14.22097566607244,6
599950,Flat / Apartment,495,1,clerkenwell,london,EC1V 2PY,EC1V,13.304601597392535,1
1100000,Flat / Apartment,1461,3,school mews,london,E1 0EW,E1,13.9108207377686,4
4750000,House,2890,5,belsize park,london,NW3 3HL,NW3,15.373655176010823,9
2500000,House,3053,5,barnes,london,SW13 9EW,SW13,14.73180128983843,8
1250000,Flat / Apartment,1281,2,brasenose drive,london,SW13 8RB,SW13,14.038654109278484,5
1650000,New development,1887,2,mortlake high street,london,SW14 8HL,SW14,14.316285845876763,6
6250000,House,3215,5,chelsea,london,SW10 9NN,SW10,15.648092021712584,9
5295000,Penthouse,2807,4,st johns wood,london,NW8 7PX,NW8,15.482273537017644,9
3500000,House,1481,3,,london,SW3 2LQ,SW3,15.068273526459642,8
14500000,House,7156,6,,london,SW3 1LJ,SW3,16.489659207390805,9
4250000,House,2631,2,,london,W14 8EE,W14,15.2624295409006,9
699950,Flat / Apartment,1087,3,the downs,london,SW20 8JG,SW20,13.458764182902971,2
1100000,Flat / Apartment,718,1,,london,W2 3EA,W2,13.9108207377686,4
3100000,House,2885,6,fulham,london,SW6 3SL,SW6,14.946912669455374,8
700000,Flat / Apartment,990,2,battersea,london,SW18 1FR,SW18,13.458835614025542,2
1600000,Flat / Apartment,1078,2,westminster,london,SW1H 0HX,SW1H,14.28551418721001,6
625000,House,899,2,putney,london,SW15 5ER,SW15,13.345506928718539,1
1895000,House,1975,5,swiss cottage,london,NW3 3JZ,NW3,14.454729396498664,7
485000,Flat / Apartment,454,1,notting hill,london,W11 1PG,W11,13.091904169919621,0
2150000,House,2887,6,ealing,london,W3 9PR,W3,14.580978400103845,7
1200000,House,1358,2,,london,W12 9BQ,W12,13.997832114758229,4
565000,Flat / Apartment,895,2,greenwich,london,SE10 0QL,SE10,13.244581010128577,1
600000,Flat / Apartment,736,3,,london,SW11 6JF,SW11,13.304684934198283,1
1850000,New development,1978,3,mortlake high street,london,SW14 8HL,SW14,14.430696197054507,6
1275000,House,1766,4,wandsworth,london,SW18 2DD,SW18,14.058456736574664,5
2100000,House,1913,4,,london,SW1V 1JQ,SW1V,14.557447902693651,7
3450000,Flat / Apartment,2377,5,,london,SW1W 9PB,SW1W,15.053884789007542,8
1050000,New development,546,1,primrose hill,london,NW3 3DS,NW3,13.864300722133706,4
6950000,New development,4295,5,hampstead,london,NW3 1LH,NW3,15.754252217540975,9
999950,Penthouse,764,2,,london,EC1V 4ND,EC1V,13.815460556714232,4
995000,Flat / Apartment,1115,2,battersea,london,SW11 4NB,SW11,13.81049801614073,4
1150000,Flat / Apartment,1346,3,highgate,london,N6 5NY,N6,13.955272500339433,4
2200000,Penthouse,1715,2,mortlake high street,london,SW14 8HL,SW14,14.603967918328545,7
1800000,Penthouse,1490,2,mortlake high street,london,SW14 8HL,SW14,14.403297222866392,6
680000,Flat / Apartment,681,2,,london,SW1V 1QR,SW1V,13.42984807715229,2
925000,New development,1033,3,maida vale,london,W9 2DP,W9,13.737549016494562,3
1800000,Flat / Apartment,1441,3,little venice,london,W2 6NG,W2,14.403297222866392,6
1000000,Flat / Apartment,923,2,islington,london,N1 8RA,N1,13.815510557964274,4
1765000,House,3354,5,esher,surrey,KT10 8AW,KT10,14.383661248349535,6
835000,Flat / Apartment,744,2,brewhouse yard,london,EC1V 4JU,EC1V,13.635187003832993,3
1900000,House,2599,5,,london,W5 3QD,W5,14.457364444136669,7
1900000,Flat / Apartment,2114,2,princelet street,london,E1 6QJ,E1,14.457364444136669,7
540000,Flat / Apartment,615,2,putney,london,SW15 2TX,SW15,13.199324418540456,0
899950,Flat / Apartment,1025,3,sancroft street,london,SE11 5AH,SE11,13.710094485207625,3
5950000,House,6776,8,clapham,london,SW4 0QX,SW4,15.598901777521812,9
460000,Flat / Apartment,767,2,copperwood place,london,SE10 8GD,SE10,13.038981768465277,0
730000,Flat / Apartment,626,2,medway street,london,SW1P 2TB,SW1P,13.500799813124575,2
1495000,Flat / Apartment,1618,3,,london,SW19 4PU,SW19,14.217636764806924,5
525000,House,833,3,upshirebury green,essex,EN9 3ST,EN9,13.17115354157376,0
1195000,Flat / Apartment,839,2,st johns wood,london,NW8 0JY,NW8,13.993656743347747,4
775000,Flat / Apartment,828,2,,london,SW5 9JS,SW5,13.560618308335483,2
3200000,House,2634,5,battersea,london,SW11 4NZ,SW11,14.978661367769956,8
2495000,House,4185,6,esher,surrey,KT10 9NB,KT10,14.729799287167756,8
699950,House,1037,3,kingston upon thames,surrey,KT2 6RH,KT2,13.458764182902971,2
500000,Flat / Apartment,955,2,northwood,middlesex,HA6 3NL,HA6,13.122363377404328,0
699999,Flat / Apartment,970,2,,london,SW11 1HL,SW11,13.458834185453092,2
500000,Flat / Apartment,462,1,,london,N7 8PL,N7,13.122363377404328,0
1150000,House,1774,4,east molesey,surrey,KT8 0PB,KT8,13.955272500339433,4
2170000,New development,1083,3,earls court,london,SW6 1UE,SW6,14.590237725516642,7
1395000,Flat / Apartment,924,2,,london,SW7 5PL,SW7,14.148404973237604,5
2300000,House,2062,4,,london,SW11 4EW,SW11,14.648419680899378,7
899995,Flat / Apartment,863,2,old street,london,EC1V 1AR,EC1V,13.71014448673546,3
900000,House,902,2,,london,SW11 3HX,SW11,13.710150042306449,3
6395000,House,2944,3,st johns wood,london,NW8 6HE,NW8,15.67102699299508,9
1350000,Flat / Apartment,750,2,ebury street,london,SW1W 0NY,SW1W,14.115615150414612,5
5000000,Penthouse,4004,4,pimlico,london,SW1V 3JY,SW1V,15.424948470398375,9
2300000,House,2713,6,fulham,london,SW6 6JP,SW6,14.648419680899378,7
6100000,Flat / Apartment,2625,5,marylebone,london,W1G 9XE,W1G,15.623799329143539,9
950000,House,968,2,ealing,london,W5 1TD,W5,13.764217263576723,3
2325000,Penthouse,1895,4,pimlico,london,SW1V 3QN,SW1V,14.659230597003594,7
17950000,House,14358,7,hampstead garden suburb,london,NW11 6TL,NW11,16.70310067289856,9
1195000,Flat / Apartment,1039,3,old brompton road,london,SW5 0EE,SW5,13.993656743347747,4
2250000,House,1874,5,chiswick,london,W4 2NW,W4,14.626440774180603,7
595000,Flat / Apartment,674,2,battersea,london,SW11 3GZ,SW11,13.296316684527767,1
700000,Flat / Apartment,801,3,,london,SW18 1AR,SW18,13.458835614025542,2
675000,Flat / Apartment,736,2,,london,N1 7FF,N1,13.422467969854667,1
800000,Flat / Apartment,907,2,ealing,london,W5 2XA,W5,13.592367006650065,2
1100000,Flat / Apartment,1156,2,,london,SW10 0TX,SW10,13.9108207377686,4
995000,Flat / Apartment,685,2,,london,WC2B 6EL,WC2B,13.81049801614073,4
3500000,Flat / Apartment,2423,4,st johns wood,london,NW8 7EJ,NW8,15.068273526459642,8
3950000,House,4188,7,chiswick,london,W4 4LT,W4,15.189226136877304,9
6750000,House,3719,5,,london,SW7 2TB,SW7,15.725053062848712,9
9000000,House,4039,5,,london,SW1X 8RL,SW1X,16.012735135300492,9
700000,Flat / Apartment,1221,3,stanmore,middlesex,HA7 3FB,HA7,13.458835614025542,2
500000,Flat / Apartment,945,4,clapham,london,SW4 8AG,SW4,13.122363377404328,0
950000,Flat / Apartment,870,2,clerkenwell,london,EC1N 8TE,EC1N,13.764217263576723,3
1100000,New development,1310,2,,london,SW4 7EB,SW4,13.9108207377686,4
470000,Penthouse,496,1,shoreditch,london,E1 5EN,E1,13.060487973686241,0
2980000,House,3433,6,richmond,surrey,TW10 7DA,TW10,14.907433858481587,8
1250000,Flat / Apartment,969,3,primrose hill,london,NW1 8TN,NW1,14.038654109278484,5
850000,House,1017,2,battersea,london,SW11 5AJ,SW11,13.652991628466498,3
1325000,Flat / Apartment,1167,3,tufton street,london,SW1P 3QH,SW1P,14.09692301740246,5
6950000,Flat / Apartment,1584,3,knightsbridge,london,SW7 1RH,SW7,15.754252217540975,9
650000,House,1386,4,northwood,middlesex,HA6 1SP,HA6,13.38472764187182,1
3400000,House,2441,4,hammersmith,london,W6 9AB,W6,15.03928598958639,8
1650000,Flat / Apartment,1189,2,marsham street,london,SW1P 4LY,SW1P,14.316285845876763,6
2750000,Flat / Apartment,2080,4,chelsea,london,SW10 0XA,SW10,14.827111469642754,8
2200000,Flat / Apartment,1119,2,marylebone,london,W1G 8PS,W1G,14.603967918328545,7
3875000,House,4095,7,fulham,london,SW6 6EY,SW6,15.170056220769585,9
4350000,Penthouse,2494,3,,london,SW7 4BQ,SW7,15.285686403064867,9
475000,Flat / Apartment,542,1,plumbers row,london,E1 1EQ,E1,13.071070083016778,0
450000,Flat / Apartment,738,2,killick way,london,E1 3FE,E1,13.017002861746503,0
1450000,Flat / Apartment,1067,2,,london,W2 6QT,W2,14.187074114396758,5
2250000,Flat / Apartment,1539,2,,london,W2 5PB,W2,14.626440774180603,7
4750000,House,8081,7,esher,surrey,KT10 9PG,KT10,15.373655176010823,9
3500000,House,3001,5,barnes,london,SW13 0HP,SW13,15.068273526459642,8
865000,Flat / Apartment,1551,3,arnhem place,london,E14 3SS,E14,13.670484785914017,3
8250000,Penthouse,4555,5,southwark,london,SE1 9DS,SE1,15.925723758310864,9
7500000,House,3792,5,regents park,london,NW1 4RP,NW1,15.830413578506539,9
7925000,House,2648,4,mayfair,london,W1K 2JZ,W1K,15.885532877727618,9
5250000,House,4144,6,battersea park,london,SW11 3PW,SW11,15.473738634567807,9
595000,Flat / Apartment,795,2,woodberry grove,london,N4 2BS,N4,13.296316684527767,1
2650000,House,2454,6,fulham,london,SW6 2AL,SW6,14.790070197962406,8
5950000,Penthouse,2220,4,st johns wood,london,NW8 7RL,NW8,15.598901777521812,9
5600000,Flat / Apartment,2509,4,st johns wood,london,NW8 7EH,NW8,15.538277155705378,9
2250000,House,3889,4,esher,surrey,KT10 9PG,KT10,14.626440774180603,7
1100000,House,1454,4,,london,W6 0JD,W6,13.9108207377686,4
1195000,Flat / Apartment,1024,3,fulham,london,SW6 2FS,SW6,13.993656743347747,4
975000,Flat / Apartment,1194,3,hackney,london,E8 3AR,E8,13.790192749979985,3
600000,Flat / Apartment,1219,3,bushey,hertfordshire,WD23 2RH,WD23,13.304684934198283,1
4950000,New development,1627,2,marylebone,london,W1U 6NJ,W1U,15.414898134544874,9
995000,House,1762,4,pinner,middlesex,HA5 3DL,HA5,13.81049801614073,4
725000,Flat / Apartment,521,1,notting hill,london,W2 5AJ,W2,13.493926933836812,2
2750000,New development,1184,2,,london,W8 6AX,W8,14.827111469642754,8
1375000,New development,1203,3,canary wharf,london,E14 9SH,E14,14.133964289082808,5
1850000,Penthouse,1268,2,canary wharf,london,E14 9TP,E14,14.430696197054507,6
1825000,New development,934,2,victoria,london,SW1E 6AN,SW1E,14.417090544998729,6
807995,New development,1650,5,hornchurch,,RM12 6RS,RM12,13.602311149365274,3
1325000,Flat / Apartment,2403,4,putney,london,SW15 5LX,SW15,14.09692301740246,5
750000,Flat / Apartment,596,1,,london,SW1E 6PB,SW1E,13.527828485512494,2
575000,New development,531,1,canary wharf,london,E14 9TP,E14,13.262125319779487,1
1425000,Flat / Apartment,983,2,,london,SW10 0JG,SW10,14.169682371684887,5
550000,Flat / Apartment,672,2,richmond road,london,E8 3FF,E8,13.217673557208654,0
2200000,Flat / Apartment,1337,3,duchess of bedfords walk,london,W8 7QN,W8,14.603967918328545,7
2000000,House,1450,4,islington,london,N1 1HR,N1,14.508657738524219,7
640000,New development,794,3,london,london,N1 6PH,N1,13.369223455335854,1
3500000,House,3247,5,,london,N5 2XB,N5,15.068273526459642,8
765000,Flat / Apartment,1234,3,royal docks,london,E16 1YU,E16,13.547631112808673,2
7500000,House,3871,5,ebury street,london,SW1W 8UP,SW1W,15.830413578506539,9
875000,Flat / Apartment,782,2,,london,SW11 6JP,SW11,13.681979165339751,3
4350000,New development,8151,5,oxshott,surrey,KT22 0PL,KT22,15.285686403064867,9
475000,House,1018,3,loughton,essex,IG10 2EX,IG10,13.071070083016778,0
1320000,New development,1452,2,mortlake high street,london,SW14 8HL,SW14,14.093142294562554,5
550000,Flat / Apartment,558,2,halton road,london,N1 2DH,N1,13.217673557208654,0
5395000,Flat / Apartment,1845,3,,london,SW1W 9AH,SW1W,15.500983156674373,9
300000,Flat / Apartment,573,1,northwood,middlesex,HA6 1DT,HA6,12.611537753638338,0
1600000,Flat / Apartment,1535,4,paddington,london,W2 2SR,W2,14.28551418721001,6
890000,Flat / Apartment,800,2,clerkenwell,london,EC1M 4NP,EC1M,13.698976741708323,3
862000,New development,978,3,battersea,london,SW11 2NU,SW11,13.66701054964583,3
775000,New development,636,1,battersea,london,SW11 4FA,SW11,13.560618308335483,2
1600000,New development,1500,3,barnes,london,SW13 0NZ,SW13,14.28551418721001,6
1950000,Flat / Apartment,1376,2,,london,SW7 5NU,SW7,14.48333993053993,7
680000,Flat / Apartment,484,1,devonshire street,london,W1W 5DZ,W1W,13.42984807715229,2
7600000,House,2896,4,,london,SW3 5DQ,SW3,15.84365880525656,9
1800000,Flat / Apartment,1386,3,prince of wales drive,london,SW11 4HA,SW11,14.403297222866392,6
1490000,Flat / Apartment,1452,3,prince of wales drive,london,SW11 4EY,SW11,14.214286677921642,5
1500000,Flat / Apartment,1088,2,albert bridge road,london,SW11 4PE,SW11,14.22097566607244,6
1100000,Flat / Apartment,1056,1,clerkenwell,london,EC1V 0BH,EC1V,13.9108207377686,4
1030000,Flat / Apartment,959,2,brook green,london,W14 0PS,W14,13.845069360205818,4
1350000,Flat / Apartment,1007,2,wood crescent,london,W12 7GN,W12,14.115615150414612,5
880000,Flat / Apartment,693,2,cromwell road,london,SW5 0SJ,SW5,13.687677186454389,3
875000,Flat / Apartment,1278,2,canary wharf,london,E14 8RJ,E14,13.681979165339751,3
544999,Flat / Apartment,792,2,greenwich,london,SE10 0XL,SE10,13.208539238781313,0
799000,Flat / Apartment,835,1,,london,W14 8HL,W14,13.591116224748411,2
5250000,Flat / Apartment,2456,4,chelsea,london,SW3 3BX,SW3,15.473738634567807,9
2150000,New development,2453,4,highgate,london,N6 5HJ,N6,14.580978400103845,7
2000000,New development,2421,4,highgate,london,N6 5HJ,N6,14.508657738524219,7
1000000,House,2701,4,brentford,london,TW8 9NH,TW8,13.815510557964274,4
3850000,Flat / Apartment,995,2,mayfair,london,W1K 6RL,W1K,15.163583706263967,9
875000,Flat / Apartment,1193,2,richmond,surrey,TW9 2AU,TW9,13.681979165339751,3
700000,Flat / Apartment,1025,3,,london,W5 5JD,W5,13.458835614025542,2
2000000,House,2282,4,,london,SW6 1RB,SW6,14.508657738524219,7
7250000,New development,3185,4,primrose hill,london,NW3 3DS,NW3,15.796512026830857,9
3250000,Flat / Apartment,2476,4,,london,SW7 3PG,SW7,14.994165554305921,8
1075000,Flat / Apartment,724,1,,london,SW3 4TQ,SW3,13.8878312195439,4
2850000,Flat / Apartment,2163,4,bickenhall street,london,W1U 6BU,W1U,14.862829552244833,8
1650000,Flat / Apartment,1139,3,chelsea,london,SW10 0AG,SW10,14.316285845876763,6
1700000,Flat / Apartment,788,2,mayfair,london,W1J 7RG,W1J,14.346138809026444,6
1350000,House,1552,4,,london,N16 9LL,N16,14.115615150414612,5
2395000,House,2277,4,stoke newington,london,N16 8QY,N16,14.688893788827153,7
5750000,House,3059,5,,london,SW3 6DT,SW3,15.564710412773533,9
895000,Flat / Apartment,648,2,,london,EC1A 9DY,EC1A,13.704578997256993,3
2500000,House,2316,5,stanmore,middlesex,HA7 3GD,HA7,14.73180128983843,8
850000,House,1384,5,northwood,middlesex,HA6 2AS,HA6,13.652991628466498,3
3650000,House,2390,4,marylebone,london,W1H 1DB,W1H,15.110237725558674,9
2800000,House,3502,6,barnes,london,SW13 9NP,SW13,14.845129975145433,8
595000,Flat / Apartment,632,1,richmond,surrey,TW10 6AS,TW10,13.296316684527767,1
3499000,House,4831,5,putney,london,SW15 3TN,SW15,15.067987771349825,8
